,Unnamed: 0,FeatureName,FeatureID,teamID,ReviewID,asin,title,Sentence,CS_SS,p/n
1780,1780,compression,20,11,6403332,B008XM2D34,MV900 16.3 Megapixel Compact Camera - Black,"Maybe if you need an attachable speed-flash, or need even more than 5x optical zoom, and maybe, as I used to think, that I needed raw or uncompressed files ( the photos I got from this camera in super-fine quality mode (JPG) are so excellent and fully editable, that I now don't think I need raw or uncompressed files anymore).Now for the more detailed: I've had many digital cameras, even more expensive ones from Nikon, Cannon, and Minolta, and a number of small Cannon 'Elfs'.",CS,nothing
1781,1781,compression,20,11,6434988,B0090QXFP2,Sony NEX-5RK/S 16.1 MP Compact Interchangeable Lens Digital Camera with 18-55mm Lens and 3-Inch LCD (Silver),I've had no issues connecting when following these steps.I also want to clear one misconception about the iPhone and Android apps... you can download full resolution JPEGs from the camera.,SS,N
1782,1782,compression,20,11,6435033,B0090QXFP2,Sony NEX-5RK/S 16.1 MP Compact Interchangeable Lens Digital Camera with 18-55mm Lens and 3-Inch LCD (Silver),"Yes, this camera has wifi that allows you to upload a resized JPEG shot to the Sony PlayMemories app on your smartphone/tablet.",SS,nothing
1783,1783,compression,20,11,6435056,B0090QXFP2,Sony NEX-5RK/S 16.1 MP Compact Interchangeable Lens Digital Camera with 18-55mm Lens and 3-Inch LCD (Silver),Maybe they meant 330 on raw + jpeg with flash and LCD on brightest outside in -20 weather.,CS,P
1784,1784,compression,20,11,6435336,B0090SLE30,Nikon COOLPIX P7700 12.2 MP Digital Camera with 7.1x Optical Zoom NIKKOR ED Glass Lens and 3-inch Vari-Angle LCD,"At its price then of $359, as soon as I had it in my hands, I fell in love, and no longer ""just had to have a really small camera body"".Great lens, great flexibility, very accurate WB, great jpeg and very good raw.",CS,P
1785,1785,compression,20,11,6435336,B0090SLE30,Nikon COOLPIX P7700 12.2 MP Digital Camera with 7.1x Optical Zoom NIKKOR ED Glass Lens and 3-inch Vari-Angle LCD,"Yes, you will encounter low light noise at 400, but the noise is the ""good"" kind, the kind that comes from less jpeg processing ""smear"", and is a lot easier to eliminate in post processing when shooting jpeg+RAW or RAW only.",CS,N
1786,1786,compression,20,11,6435336,B0090SLE30,Nikon COOLPIX P7700 12.2 MP Digital Camera with 7.1x Optical Zoom NIKKOR ED Glass Lens and 3-inch Vari-Angle LCD,"The only judgment needed in most cases will be mode setting and  whether to put on a hood.To show where I'm coming from and the type photos I take, I would say I shoot sports only for fun, mostly at amateur levels, and I am my family's recorder, also a retiree and traveler with considerable photographic experience from 1970's Kodak vs Fuji film in a Pentax Spotmatic thru digitals beginning with a Fuji F30 in 2006....Other cameras I own:A./ Sony NEX-5N with 1650PZ lens for very clean Hi-ISO and very good video.B./ Sony WX300 mostly just for its zoom in a tiny size, great jpeg color, and the fact that it connects easily to my Samsung tablet for sharing ""moments"" with others around me at a more viewable size.",CS,P
1787,1787,compression,20,11,6435338,B0090SLE30,Nikon COOLPIX P7700 12.2 MP Digital Camera with 7.1x Optical Zoom NIKKOR ED Glass Lens and 3-inch Vari-Angle LCD,"(4) Great White Balance, great 'everything' when shooting JPEG's....if that's what you do and don't care about RAW...then ignore #3.",SS,nothing
1788,1788,compression,20,11,6435347,B0090SLE30,Nikon COOLPIX P7700 12.2 MP Digital Camera with 7.1x Optical Zoom NIKKOR ED Glass Lens and 3-inch Vari-Angle LCD,"For a landscape still photographer such as me, the P7700 offers many highly desirable features:* 12.2 megapixel CMOS sensor* Fast f/2-4 zoom lens* Wide 7.1x zoom lens equivalent to a 28-200 mm zoom* 3-inch articulated LCD @ 921,00 dot resolution* Shoots RAW (plus JPEG)* ISO 80-1600 (plus 3200-6400 in Hi modes)* Vibration Reduction image stabilization* Exposure Bracketing* 3 metering modes, including Nikon's excellent Matrix-Balanced metering* Programmable area focus selection* Standard 40.5 mm threaded lens* Multiple White Balance adjustments, with fine-tuning available* Convenient Quick Menu dial for commonly-accessed features such as ISO, WB, Bracketing, etc.Other helpful features include:* Multiple shooting options, including Aperture and Shutter priority, Program, fully Automatic, full Manual, numerous Scene modes, numerous Effects modes, and 3 User-defined modes* Programmable Function buttons (2)* Histogram Playback* Full 1080p Video* 4 Picture modes, with in-camera adjustments for image sharpening, contrast, and saturation* Capable pop-up flash (manually activated)* Hot shoe for external flashAll this and more in a durable package that weighs slightly under 14 ounces and measures less than 5""x3""x 2"".So what's missing?",CS,P
1789,1789,compression,20,11,6435377,B0090SLE30,Nikon COOLPIX P7700 12.2 MP Digital Camera with 7.1x Optical Zoom NIKKOR ED Glass Lens and 3-inch Vari-Angle LCD,"I've just been shooting JPEGs in auto mode thus far as I just haven't had the opportunity to fully go over it's operational instructions as yet, but even shooting images this way yields very impressive results.",SS,P
1790,1790,compression,20,11,6435413,B0090SLE30,Nikon COOLPIX P7700 12.2 MP Digital Camera with 7.1x Optical Zoom NIKKOR ED Glass Lens and 3-inch Vari-Angle LCD,"If you customize the camera controls such as the AF (autofocus) control or shutter release priority, when you hand the camera to a friend or willing person to take your picture, chances are they will not know what to do; and, there is no simple over ride to restore camera settings to default.Pro's About the Nikon P7700 (from my perspective)&#9755;Price&#9755;Manual Controls easily Accessible (not menu driven)&#9755;Good zoom focal length (28-200) w/good quality&#9755;Good low light capability f/2.0-f/4.0&#9755;Solid image stabilization&#9755;Decent build quality&#9755;Feels very good in the hand&#9755;Autofocus works reasonably well for the class of camera&#9755;0.8 inch closest focusing range&#9755;Fully functioning articulating screen (great for low level or overhead shots)&#9755;Usable images to ISO 1200Cons About the Nikon P7700 (from my perspective)&#9755;No optical viewfinder (this really hurts)&#9755;jpeg artifacts can show in images as low as ISO 200&#9755;Speed can be overly sluggish depending on available light/focal length&#9755;Slightly bigger than comparable cameras such as G-15 (but- best texture, shape, and rear thumb grip).&#9755;Automatic white balance under artificial light was simply not good (easily corrected in post)In my opinion, the Nikon P7700 is ""best in class"" in consideration of features, build, and price.",CS,P
1791,1791,compression,20,11,6435420,B0090SLE30,Nikon COOLPIX P7700 12.2 MP Digital Camera with 7.1x Optical Zoom NIKKOR ED Glass Lens and 3-inch Vari-Angle LCD,I only shoot in jpeg.,CS,nothing
1792,1792,compression,20,11,6435427,B0090SLE30,Nikon COOLPIX P7700 12.2 MP Digital Camera with 7.1x Optical Zoom NIKKOR ED Glass Lens and 3-inch Vari-Angle LCD,I use jpegs for the more spontaneous shots and speed is no problem with jpegs.,CS,nothing
1793,1793,compression,20,11,6435441,B0090SLE30,Nikon COOLPIX P7700 12.2 MP Digital Camera with 7.1x Optical Zoom NIKKOR ED Glass Lens and 3-inch Vari-Angle LCD,It's not a feature that is used often but it's nice to have it available.This camera makes very good jpegs.,SS,P
1794,1794,compression,20,11,6435441,B0090SLE30,Nikon COOLPIX P7700 12.2 MP Digital Camera with 7.1x Optical Zoom NIKKOR ED Glass Lens and 3-inch Vari-Angle LCD,"The jpeg software seems to do little ""damage"" to the raw capture file.",SS,N
1795,1795,compression,20,11,6435441,B0090SLE30,Nikon COOLPIX P7700 12.2 MP Digital Camera with 7.1x Optical Zoom NIKKOR ED Glass Lens and 3-inch Vari-Angle LCD,Most of my images were extremely clear in JPEG format.,CS,P
1796,1796,compression,20,11,6435464,B0090SLE30,Nikon COOLPIX P7700 12.2 MP Digital Camera with 7.1x Optical Zoom NIKKOR ED Glass Lens and 3-inch Vari-Angle LCD,The jpegs that come out of this thing are absolutely gorgeous.,SS,P
1797,1797,compression,20,11,6454395,B0092MD5UY,Fujifilm X-E1 16.3 MP Compact System Digital Camera with 2.8-Inch LCD - Body Only (Silver),And somehow Fuji can translate that dynamic range to jpeg files in camera!,SS,P
1798,1798,compression,20,11,6454403,B0092MD5UY,Fujifilm X-E1 16.3 MP Compact System Digital Camera with 2.8-Inch LCD - Body Only (Silver),I'm so happy with the JPEGs that I don't bother shooting RAW and that saves me a ton of time and hard drive space.,SS,N
1799,1799,compression,20,11,6454403,B0092MD5UY,Fujifilm X-E1 16.3 MP Compact System Digital Camera with 2.8-Inch LCD - Body Only (Silver),Relying on JPEGs was unthinkable with my Pany GH1 (still a great camera).,SS,nothing
1800,1800,compression,20,11,6454409,B0092MD5UY,Fujifilm X-E1 16.3 MP Compact System Digital Camera with 2.8-Inch LCD - Body Only (Silver),"Pictures are so crisp and clear, quality of JPEGs so fantastic, use so simple and intuitive, that it more than makes up for the quirks of the camera.",CS,P
1801,1801,compression,20,11,6454422,B0092MD5UY,Fujifilm X-E1 16.3 MP Compact System Digital Camera with 2.8-Inch LCD - Body Only (Silver),The camera is just the right size and the out-of-camera JPEG files are terrific.,SS,P
1802,1802,compression,20,11,6454433,B0092MD5UY,Fujifilm X-E1 16.3 MP Compact System Digital Camera with 2.8-Inch LCD - Body Only (Silver),The JPEGs that come out of this camera are beautiful.,SS,P
1803,1803,compression,20,11,6454433,B0092MD5UY,Fujifilm X-E1 16.3 MP Compact System Digital Camera with 2.8-Inch LCD - Body Only (Silver),If you are looking for a compact camera with beautiful jpeg pictures...look no further.,SS,P
1804,1804,compression,20,11,6454434,B0092MD5UY,Fujifilm X-E1 16.3 MP Compact System Digital Camera with 2.8-Inch LCD - Body Only (Silver),Speaking of images I shoot both jpeg and raw but quite honestly I have not had a reason yet to work on the raw files.,SS,P
1805,1805,compression,20,11,6454434,B0092MD5UY,Fujifilm X-E1 16.3 MP Compact System Digital Camera with 2.8-Inch LCD - Body Only (Silver),The jpegs coming out of this machine are just amazing.,SS,P
1806,1806,compression,20,11,6454443,B0092MD5UY,Fujifilm X-E1 16.3 MP Compact System Digital Camera with 2.8-Inch LCD - Body Only (Silver),"Granted it was only an afternoon of fall foliage shooting, but in several different locations, it showed the Fuji files (jpeg)better.",CS,nothing
1807,1807,compression,20,11,6454453,B0092MD5UY,Fujifilm X-E1 16.3 MP Compact System Digital Camera with 2.8-Inch LCD - Body Only (Silver),Raw support is limited but you have never seen jpegs like this before.,CS,P
1808,1808,compression,20,11,6454461,B0092MD5UY,Fujifilm X-E1 16.3 MP Compact System Digital Camera with 2.8-Inch LCD - Body Only (Silver),JPEGs right out of the camera are great and I've done little if any correction with most of my images (a little color balancing for indoor shots with compound lighting).,CS,P
1809,1809,compression,20,11,6454474,B0092MD5UY,Fujifilm X-E1 16.3 MP Compact System Digital Camera with 2.8-Inch LCD - Body Only (Silver),"The jpegs are really second to none, I shoot raw still but find the jpegs can be hard to match.",CS,N
1810,1810,compression,20,11,6454495,B0092MD5UY,Fujifilm X-E1 16.3 MP Compact System Digital Camera with 2.8-Inch LCD - Body Only (Silver),The JPEG out of this camera is stunning.,SS,P
1811,1811,compression,20,11,6481384,B0095F5AFG,Fujifilm XF1 12 MP Digital Camera with 3-Inch LCD (Brown),"Haven't bothered with RAW, since fuji jpegs were always pretty perfect straight out of camera, and this camera holds that tradition intact.The 'pro focus' mode gives dreamy bokeh that looks quite a lot like an 85 mm wide open portrait lens took the shot if you move the zoom to that level.",CS,P
1812,1812,compression,20,11,6481385,B0095F5AFG,Fujifilm XF1 12 MP Digital Camera with 3-Inch LCD (Brown),This is a very Nice Camera and compactIt hase one of the best jpeg ProcessFast and responsibleNice 3# ScreenGood lens,CS,P
1813,1813,compression,20,11,6481412,B0095F5AFG,Fujifilm XF1 12 MP Digital Camera with 3-Inch LCD (Brown),"This camera seems to have been missed by most reviews.After using the RX100, LX7, S95/100 and other high grad compacts i just can't put this thing down.The size with collapsed lens is slightly larger then the s95 but fits well in any pocket.The manual control of the on/off and the zoom opens so much opportunities for creativity you can't get with motorized zoom and fast to operate.Jpeg engine does a super job and the pictures are beautiful in wide and in tele alike.Great for travel portraits and landscape.on par with the Pana LX7 IQ or better without the bulk.Better IQ then the 1&#34; Sony sensor or the Nikon 1 line of products and its is such a cool looking camera, to add a cherry to the mix.Highly recommended to anyone who already have the DSLR or M4/3 (or any ILC) covered and wants something light to carry around.",CS,P
1814,1814,compression,20,11,6481420,B0095F5AFG,Fujifilm XF1 12 MP Digital Camera with 3-Inch LCD (Brown),Not to mention Fujifilm's always popular and revered JPEG processing.,SS,P
1815,1815,compression,20,11,6481450,B0095F5AFG,Fujifilm XF1 12 MP Digital Camera with 3-Inch LCD (Brown),"Set it to EXR mode, 1600% D-range, and BOOM - out pops a JPEG with more dynamic range than I could muster out of a RAW file of my Nikon D40 DSLR.",CS,P
1816,1816,compression,20,11,6481453,B0095F5AFG,Fujifilm XF1 12 MP Digital Camera with 3-Inch LCD (Brown),Overall JPEGs straight out of the camera look great.,SS,P
1817,1817,compression,20,11,6481453,B0095F5AFG,Fujifilm XF1 12 MP Digital Camera with 3-Inch LCD (Brown),I ended up purchasing the Panasonic LX7 because it excels at video even if the JPEGs are a little lackluster compared to the Fuji XF1.,SS,nothing
1818,1818,compression,20,11,6481469,B0095F5AFG,Fujifilm XF1 12 MP Digital Camera with 3-Inch LCD (Brown),"As the 1960s Konica commercials used to say, ""the lens alone is worth the price"" of the camera.Fujifilm has continued to refine its ""jpeg engine,"" the software that converts the information received at the sensor into an image file with a .jpg suffix; the XF1's jpeg engine may be the current champion in objective and subjective color rendition among all camera makers worldwide.",CS,P
1819,1819,compression,20,11,6481469,B0095F5AFG,Fujifilm XF1 12 MP Digital Camera with 3-Inch LCD (Brown),"So most XF1 users will probably want to employ (and enjoy) the XF1's excellent jpeg engine -- or use the in-camera firmware RAW converter -- until the software writers catch up with a more attractive option.Two special features of the XF1 deserve further comment:  As far back as theFujifilm Finepix F70EXR 10MP Super CCD Digital Camera with 10x Optical Dual Image Stabilized Zoom and 2.7 inch LCDof 2009, which we have been using for four years, Fujifilm introduced a ""Pro Low Light"" mode to allow photos to be taken in dim ambient light without the noise of high ISO or the various problems of a flash.",CS,nothing
1820,1820,compression,20,11,6481469,B0095F5AFG,Fujifilm XF1 12 MP Digital Camera with 3-Inch LCD (Brown),"TheSony SF8NX/TQM 8GB SDHC Class 10 Memory Cardis a good, competent, Class 10 ""only"" card, perfectly adequate for taking JPEG still photos; but, compared to theLexar Professional 400x 8GB SDHC UHS-I Flash Memory Card LSD8GBCTBNA400, the Sony is left behind at the starting gate.",CS,P
